,Unnamed: 0,Unnamed: 0.1,tweet,dogruluk,tahmin,durum
462,462,462,universite mezunuyum ve maasim asgari ucretten 7 tl fazla 👏🏻👏🏻 asgariucret  httpstcoaosrmqvvby,0,0,0
463,463,463,bin kisiye soruyoruz  tek populer cevap ariyoruz  asgariucret hakkindaki dusunceleriniz nedir yada nelerdir,0,0,0
464,464,464,asgariucret ■2021 i̇sci maaslari en dusuk ■i̇zmir buyuksehir  en dusuk isci ucreti 3500₺ ■eskisehir buyuksehir  en dusuk isci ucreti 3350₺ ■mersin buyuksehir   en dusuk isci  ucreti 3300₺ ■ankara buyuksehir  en dusuk isci ucreti 3100₺  httpstcovcmlgx0spt,0,0,0
465,465,465,asgariucret bu yuzleri ne zaman guldurecek  httpstcoxphinbjr7i,0,0,0
466,466,466,zehra zumrut selcuk yaptigi aciklamada 394 dolar olan asgari ucrete 22 indirim yaparak 307 dolara indirdiklerini acikladi asgariucret millet3100cumhur2825,0,0,0
467,467,467,asgariucret asgariuecret4000 asgari asgariuecret3100tl iyihaber34 yildirimbircan   asgari ucrette 90 kurus hesabi yapanlara bu i̇haleyi soruyoruz  42 milyarlik sir ihale en buyuk payi cengiz aldi  httpstcog6qedgxynn  httpstcox4liuruspk,0,1,0
468,468,468,asgariucret en az 3 cocuk aile etti 5 kisi diyanetin belirledigi fitre gunluk 27 lira toplamda aylik 4050 lira diyaneti bile tinlayan yok din elden gidiyor eyyy cemaati muslimin,0,0,0
469,469,469,halkin baskanlarinin asgarisi 3100 tl  millet ittifaki milletinin yaninda   siz millet i̇ttifakini bir de devleti yonetirken gorun🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷  asgariucret  httpstcoxihqqus952,0,0,0
470,470,470,asgariucret ■2021 i̇sci maaslari en dusuk ■i̇zmir buyuksehir  en dusuk isci ucreti 3500₺ ■eskisehir buyuksehir  en dusuk isci ucreti 3350₺ ■mersin buyuksehir   en dusuk isci  ucreti 3300₺ ■ankara buyuksehir  en dusuk isci ucreti 3100₺  httpstcoiphabaun7r,0,0,0
471,471,471,ak parti genel baskan yardimcisi efkan ala ekonomide turkiyenin nerden nereye geldigini anlatiyor  chp li nankorler iyi dinleyin  asgariucret  httpstcoqqdn6yznxy,0,0,0
472,472,472,kolelik kaldirilmadi sekil degistirdi bu tesbit bir gercegi vurguluyor tum dunyada ustelik geri kalmis ulkelerdedurum daha vahim i̇nsan emegisomuruluyor tepedeki zumreasagidaki cogunlugun emek karsiligini belirleyerekkolelik duzeninin bozulmamasini sagliyor asgariucret  httpstcopr2hviprwu,0,0,0
473,473,473,kizacaksiniz belki devleti bilmem dev sirketleri de ama ulkenin belkemigi kucuk ve orta olcekli isverenler icin asgariucret pek az degil bu piyasada kazanamayan esnafa bir personel vergisigortayla 4000 yolyemekle 5000 tl  allah iscinin de isverenin de yardimcisi olsun,0,0,1
474,474,474,bir ulke ekonomisi icin onemli olan asgariucretin ne kadar oldugu degildir asgari ucret veya ona yakin seviyede maas alan kac calisan oldugudur,0,0,0
475,475,475,huda par defaatle asgarî ucretin vergiden muaf tutulmasi gerektigini dillendirdi  eger oyle olmus olsaydi suan asgari ucret 3400₺ kusur lira olurduki buda ideal bir miktar olurdu asgariucret,0,0,0
476,476,476,💥emekcinin hakkini koruyup kollamayacaksa  sendikalar stklar ziraat odalari esnaf birliklikleri  ne ise yararlar oligarsik yapi degil sosyal haklar orgutu olun  asgariucret asgari  httpstco7iiu0cifwf,0,0,0
477,477,477,secen                       secilen asgariucret  httpstcoclegsyb5so,0,0,0
478,478,478,yillar once konusmusturte nin konusmasini izleyininsanlar kuru ekmege muhtac oldu  asgariucret  httpstco5jwsuhnp8x,0,0,0
479,479,479,bugday bizim ezilen biziz un olan biz ac kalan biziz    asgariucret,0,0,0
480,480,480,2825 lira asgari ucret alanlara allah fakirleri sever fakirliginize sukredin dedikten sonra 2 milyon 800 bin liralik audi a8 long aracina binip sahil kenarindaki villasina dogru yola cikti  asgariucret  httpstcov6xp5ktuur,1,1,0
481,481,481,devlet hassas dengeleri de gozeterek gerekli zammi yapti  ben de is veren olarak uzerime duseni yapip mesai arkadaslarimin asgari ucretini 3250 tl olarak belirliyorum devletimiz varolsun  asgariucret,0,0,0
482,482,482,yabanci ve ozel sektorle rekabet edebilen 18 sene oncekitektelekom tupraslarimizimadenlerimizisekalarimizisumersekertekel vs fabrikalarimizi limanlarimizi istiyoruz vergiyiparayi yurtdisina kaciranlari ve 2825 tl lik asgariucret i istemiyoruz millet3100cumhur2825,1,0,0
483,483,483,bir ulke dusunun ki ureten bir insan hic bir sey uretmeyen bir imamdan daha dusuk bir maas alsin asgariucret,0,0,0
484,484,484,adamlar asgari ucrete bu acidan bakiyor   asgariucret  httpstcot2tm4ho48j,0,0,0
485,485,485,asgari ucret zammini duyan emekci   asgariucret o 90  httpstcosn4wokshss,0,0,0
486,486,486,sodap es sozcumuz sevtap akdag  turkiyede isci sinifinin yarisindan fazlasi asgari ucretle calisirken 2825 tl asgariucret aileleriyle birlikte milyonlarca emekciyi acliga mahkum etmek demektir  sevtapakdag  httpstcovni4f5e202,1,1,0
487,487,487,1 ayda 450 iscinin aldigi  maasi telefon faturasina yatiran chp  asgariucret uzerinden algi yapmasin cunku milletin karni chpnin yalanlarina tok,0,0,0
488,488,488,cuma konvoyu 👇 korumalar soforler arac degerleri vs saymiyorum sadece 2 motosikletli 1 helikopter1 zirhli arac ve 117 luks aractan olusan konvoyun yakiti kac asgariucret eder milletbikti  httpstcos3tuahotxc,0,0,0
489,489,489,bakan zehra zumrut selcuk turkiye asgari ucretin satin alma gucu bakimindan bircok avrupa ulkesini geride birakti   asgariucret,0,0,1
490,490,490,asgariucret    eken sen bicen sensin el avuc acan sensin e bunlari secen sensin seninde vebalin var  ozan arif  httpstcogoxuwuu58z,0,0,0
491,491,491,bir belediye baskani dusunun belediyesinde calisanlarin  asgariucret den daha fazla maas aldiklarini bilmiyor  bir de boburlenerek tweet atiyori̇nsallah maaslari 3100 tl indirmez 😂😂,0,0,0
492,492,492,1 ocak 2021 itibariyle yeni maaslar  cumhurbaskani             88000 ₺ emekli cumhurbaskani 35200 ₺ emekli basbakanlar       26400 ₺ emekli milletvekilleri     15210 ₺ asgari ucret                    2825 ₺  twit bu kadar   asgariucret,1,1,0
493,493,493,neye ve kime gore gezici gezmekten arastirmaya vakit bulamamis sanirim  asgariucret i̇cisleri bakanligi gercekler erkan tan ahmet hakan 90 kurus acikalandamaskeyehayir ugur dundar o 90                                  solist4242  httpstcoolncjuppqn,0,0,0
494,494,494,tesekkurler mi̇llet i̇tti̇faki❗❗ millet3100cumhur2825 asgariucret  httpstco1do0sqjztm,0,0,0
495,495,495,asgariucret  httpstcolm2slcpa7y,0,0,0
496,496,496,gencler siz bilmezsiniz tabi ak partiden once millet vekilleri asgariucret alir  i̇sciler milletvekili maasi  ah ulan akparti hep senin yuzunden,0,0,0
497,497,497,verilen asgariucret zammi sonrasi vatandas   httpstcof78ajpxhd5,0,0,0
498,498,498,asgari̇ ucretli̇ pahaliliga degi̇l “devleti̇n beli̇rledi̇gi̇ enflasyona” ezdi̇ri̇lmedi̇  httpstcorku2zu71a1  asgariucret,0,0,0
499,499,499,yigidi yine kuru sogana muhtac ettiler asgariucret,0,0,0
500,500,500,peki simdi ne degisti  ❓ keske bugunleri akliniza getirseydiniz 😔 millet3100cumhur2825 asgariucret  httpstcoytg3iuucno,0,0,0
501,501,501,gucumuzu halktan aliyoruz diyorlar ama parayi patrona yandasa veriyorlar millet ittifaki olmasaydi bu ucret bile olmazdi tesekkurler mi̇lleti̇n i̇tti̇faki❗❗ millet3100cumhur2825 asgariucret,0,0,0
502,502,502,yil 2021  1 cay3 tl 1 simit2 tl  5 kisilik bir ailenin aylik caysimit masrafi2250 tl   asgariucret 2825 tl   aradaki 575 tl ile insanlar evin kirasini mielektrikdogalgazi mi odesin  simitcay hesabiyla geldinizgunluk 10 milyon tl gideri olan ‘saray’inizla gideceksiniz  httpstcoblsf217ofy,1,1,0
503,503,503,sevgigulumsetir emine erdogan 6 makam araciyla bruksel’de ‘luks bir magaza kapatti  emine erdogan’in kapattirdigi dukkanin en ucuz urunu 650 euro 💶   millet3100cumhur2825  asgariucret asgariucret2825tl pazartesi  httpstcoyar7oeauk6,0,1,0
504,504,504,mansur yavasin en dusuk ucretin 3100 tl olacak aciklamasindan sonra gozler ankarada akp’li ilce belediye baskanlarina cevrildi  haydi̇ i̇sci̇yi̇ sevi̇ndi̇rme sirasi si̇zde   asimbalci turgutaltinok06 muratkosemamak  asgariucret  httpstco36cgmookye,0,0,0
505,505,505,hukumetin verdigi asgariucret 282590 ₺  halkin belediyelerinin verdigi asgariucret   i̇zmi̇r   3500 ₺ eski̇sehi̇r 3350 ₺ ankara 3100 ₺ i̇stanbul 3100 ₺ mersi̇n  3300 ₺ adana   3100 ₺  nazar etme ne olur calma seni̇nde olur  httpstcourad8e5kax,1,0,0
506,506,506,harca harca bitmez  asgariucret millet3100cumhur2825,0,0,0
507,507,507,ben artik suna inandim mallik bulasici bir hastalik  kardesim asgariucret maas alan sensinsen evini gecindirmek zorundasin ben senin hakkini savunuyorum susmuyorum senin icin mucadele ediyorum ustune de elli tane laf isitiyorum mustehak diyemiyorum su vicdanima tukureyim,0,0,0
508,508,508,asgariucret bu ucretle halkin refah seviyesini yukseltmeniz icin gida urunlerinde dogalgazda toplu tasima araclarinda elektrikte elektrik ve elektronik urunlerde araba fiyatlarinda vb daha sayamadigim bir cok seyde en az 50 indirime gitmeniz gerekir  sayin rterdogan  httpstcogv4bogpng7,0,0,0
509,509,509,1 ocak 2021 itibariyle yeni maaslar  cumhurbaskani              88000 ₺ emekli cumhurbaskani  35200 ₺ emekli basbakanlar        26400 ₺ emekli milletvekilleri      15210 ₺ asgari ucret                   282590 ₺  asgariucret 90 kurus o 90,1,1,0
510,510,510,asgariucret  erbakanfatih  asgari ucret en az 3500 tl olmali  httpstco7tk6vrmgmd,0,0,0
511,511,511,asgariucret alip hala hukumeti savunanlara yapmak istedigimm  httpstcojvy2uiy7vh,0,0,0
512,512,512,edirne belediyesi 1 ocak 2021’den itibaren isci kardeslerimize asgari en dusuk ucret 3200 tl 2 bayram ikramiyesi1 mayis ikramiyesi2 tane 10’ar gunluk ikramiye ve fazla mesai ucreti verecegini acikladi  halkin  belediyeleri halk icin  calisiyor asgariucret,0,0,0
513,513,513,emine erdogan 6 makam araciyla bruksel’de ‘luks bir magaza kapatti  emine erdogan’in kapattirdigi dukkanin en ucuz urunu 650 euro 💶   millet3100cumhur2825  asgariucret asgariucret2825tl pazartesi  httpstcox74ikfd6l7,0,1,0
514,514,514,100 tl  alisveris yaptiginda 10 tl vergi tek maasli bir ailenin iki cocugu haftada kac tl alisveris yapar diger vergileri de siz hesaplayin asgariucret,0,0,0
515,515,515,asgariucret chp 3100₺ akp 2825₺  o 90 kurus da sakiz parasi strese iyi gelir 🤣🤣🤣  httpstcornrekkglfz,1,0,0
516,516,516,kolelere asla ozgur olacaklari kadar odeme yapmazlar hayatta kalmalarina yetecek kadarini verirler ki calismaya devam etsinler asgariucret,0,0,0
517,517,517,asgariucret i 2825 tl 90 kurus  o 90  olarak aciklayan zehra zumrut selcuk un basortusunun fiyati 3000 tl utanmazlar bu millet size cok guzel bir tokat vuracak  httpstcogsrrsj6ruo,1,1,0
518,518,518,ben belediye baskaninin zeki cevik ve ayni zamanda asgariucreti iyi sallayanini severim,0,0,0
519,519,519,cumhuriyetgzt belediye’de asgariucret’i 3100 olarak odendigini iddaa eden mansur yavas calisanlarin maaslarini ve primlerini odeyemiyor  ee bende olsam odeyemedigim maas icin 5000 bin olsun derim,0,0,1
520,520,520,habere dogru degerli gazeteci ismaildukel ile onemli konulari onemli konuklari gercek yorumlari ile tele1comtr de hayata dair asgariucret  milletbikti  hepbirlikteartikyeterdiyoruz kuruekmek e muhtaclik  arzupinarztrk1 💞 ankaorh 🙏  sarpkayadr profesorfacia  httpstcop1s1ssjcyj,0,0,0
521,521,521,seninde zamina korum seninde korum pazartesi flwrtr asgariucret bigit2020  httpstcombcot2jwz7,0,0,0
522,522,522,1 ocak 2021 itibariyle yeni maaslar  cumhurbaskani              88000 ₺ emekli cumhurbaskani  35200 ₺ emekli basbakanlar        26400 ₺ emekli milletvekilleri      15210 ₺ asgari ucret                   282590 ₺  asgariucret 90 kurus o 90,1,1,0
523,523,523,mendil satan irakli bir cocuk acliktan ve soguktan olen kardesine sariliyor uyudugunu dusunerek onu birakmak istemiyor😔  bir kez daha anladik ki doymak bilmeyen zubbeler yuzunden yerin alti yerin ustunden daha hayirlidir asgariucret  httpstcoz0cdzuhefh,0,0,0
524,524,524,🎙️muharrem i̇nce egitimin temeli ogretmendir bu ulkede ogretmenligi 5 cesit haline getirdiler kadrolu ogretmen sozlesmeli ogretmen  1400 lira alan bir ogretmenden verim bekleyemezsin  asgariucret  birmilyonissizogretmen  vekilince  httpstcoz1sojqyt8p,0,0,0
525,525,525,2 ev parasi harcayarak okutup o kadar sinavlardan dereceyle gecirip 500600 lira farkla bir ise soksaniz ne degisir sokmasaniz ne degisir artik cocuklara okuyun demekte vebal olmaya basladi asgari ucret  2825 lira asgariucret,1,1,0
526,526,526,asgari ucret 3100 ₺ olsaydi makul olacakti  asgariucret 2 bin 825 lira 90 kurus oldu  aradaki 274 lira 10 kurus i̇sci̇ni̇n emekci̇ni̇n cuzdanindan calinandir  httpstcozhztjpkeql,1,1,0
527,527,527,asgari degil sefalet ucret   turkiyeyi uluslararasi sermaye icin ucuz emek cenneti haline getirmek isteyenler ile insanca yasamak isteyen turkiye isci sinifi arasindaki mucadeledeyiz  asgariucret 2825 tl   chp’li belediyeler’de 3100 tl  sandiga ona gore git,1,1,0
528,528,528,2 bin 825 lira 90 kurusa sigan somuru  bu parayla kirafaturamutfak masrafini zor karsilayan vatandas gecmedigi koprulerin garantisini vekillerin dis implantinicumhurbaskani yardimcilarininbakanlarin es ve cocuklarinin saglik giderlerini de karsiliyor asgariucret,1,0,0
529,529,529,kolelere asla ozgur olacaklari kadar odeme yapmazlar hayatta kalmalarina yetecek kadarni verirler ki calismaya devam etsinler  bukowski  asgariucret hayatta kalmaya yetermi peki,0,0,0
530,530,530,emegi gecenlere yaziklar olsun sefaletucreti asgariucret,0,0,0
531,531,531,dkanal halkin baskanlarinin asgarisi 3100 tl  millet ittifaki milletinin yaninda   siz millet i̇ttifakini bir de devleti yonetirken gorun🇹🇷🇹🇷🇹🇷  millet3100cumhur2825 asgariucret  httpstcofgaz23wqec,0,1,0
532,532,532,garibanin yuzu gulur mu amk   asgariucret  httpstcow5rzvn3exh,0,0,0
533,533,533,bu kadinin yeni belirlenen 282590 tl lik asgari ucreti tek basina bir oturusta yiyecegine yemin edebilirim   ama ispat edemem  😂😁🤣  asgariucret sefaletucreti   httpstcov4ob5sp9pv,1,1,0
534,534,534,londradaki tefecilere 178 milyar  faiz odeyebilen 5li cetenin milyarlarca lira vergisini silebilenlerin turkiyenin emekcilerine layik gordugu ucret 2825tl 90 kurus  yandasa cetelere tefecilere gelince kepceyle emekciye gelince kurusla  asgariucret,1,0,0
535,535,535,kulli̇ye ti̇yatrosu son oyununu oynadi ve perdeyi̇ kapadi  asgari̇ ucret agi dahil 28259 tl asgariucret  httpstcozevfe2crw4,1,0,0
536,536,536,minimum insanlik ve minimum adaletle ulkenin yarisi yine aclik siniri altinda birakildi  asgariucret,0,0,0
537,537,537,i̇mam kiziyim acikca konusmak gerekirse imamlarin cok zahmetli bir isi yok aldiklari maasi elestirmeyecegim turkiye sartlarinda o maasla gecim yapmak gercekten zor oldugu gibi ezilen iscilerin bu maastan daha az aliyor olmasina da anlam veremiyorum  asgariucret,0,0,0
538,538,538,hukumet asgariucrete yapilan zammi nasil hesapladiklarini acikliyordur  90 kurus  httpstcouzry2zysof,0,0,0
539,539,539,belediye’de asgariucret’i 3100 olarak odendigini iddaa eden mansur yavas calisanlarin maaslarini ve primlerini odeyemiyor  ee bende olsam odeyemedigim maas icin 5000 bin olsun derim  httpstco3cpwglmdne,0,0,0
540,540,540,asgariucret emin olun yagi elestirenlerin istedikleri iktidara gelsinyag direk 100 tl ve de karne ile alinir ama bu dumbukler hala kendilerini reformist zannederler  httpstcosvdk4jmbdu,0,0,0
541,541,541,abd de issizlik maasi 2416 dolar ortalama  turkiye de islilik maasi 379 asgariucret   httpstcoljjay9pccp,0,0,0
542,542,542,i̇nsanca bi yasam i̇cin asgariucret  httpstcopds5ejjkeh,0,0,0
543,543,543,2850 liralik asgariucret ile dort kisilik ailenin asgari insani yasam kosullarinda bir ay boyunca yasayabilecegini iddia edenler insan olmak icin asgari kosullara sahip degildir,0,0,0
544,544,544,chpli belediyelerde en dusuk ucret 3100 tl  peki akpli belediyelerde calisan iscilerin sucu ne   asgariucret  httpstcot2tl2bcq5r,0,0,0
545,545,545,halkin  calisaninin yaninda olan yoneticiden feyz almak gerek  asgariucret  millet3100cumhur2825 osmanzolan  httpstcoogefajc2aj,0,0,0
546,546,546,sarayin 1 dakikalik gideri 7638 tl  asgari ucretin 1 aylik ederi 2825 tl   asgariucret  httpstcoenyilrvxvi,1,1,0
547,547,547,millet3100cumhur2825  ozetlersek devletimizin kendi fabrikalarilimanlaritekelleri de olacak 83 milyon nufusun 1520 milyonunu kendine eskisi gibi calistiracak vahsi kapitalizmin vergi kaciran duzmece bilancolu patronlarinin kucagina atmayacak asgariucret e mahkum etmeyecek,0,0,0
548,548,548,🗣aile calisma ve sosyal hizmetler bakani selcuk asgari ucret net 2 bin 825 lira 90 kurus olarak belirlenmistir asgariucret,1,1,0
549,549,549,sizin adiniza baskalari calistigi icin elleriniz yumusacik  jack london  asgariucret  httpstco3lgs4swuvr,0,0,0
550,550,550,asgariucret  herkes kendi evinin hesabini bilir asgari ucretli bir calisan fatura ve kira cikinca 600900 lira kalan bir tutarla nasil evini gecindirebilir hayatimiz o kadar cok rakamlasti ki vicdanla bakmayi unuttuk saniyorum 5 litre sivi yag 80 lira olmus,0,0,0
551,551,551,◾anket  asgari ucretin yeterli oldugunu dusunuyor musunuz asgariucret,0,0,0
552,552,552,15yasindaki genc asgari ucretle gecinemiyoruz  15 yasindaki gencin asgariucret ile gecinemiyoruz dedigi ulkede halkin cigliklari yine cevapsiz kaldi sirketlerin futbol kuluplerinin vergilerini silenler asgari ucreti 2825 lira yapti    httpstcocgvsk3ssgb,1,1,0
553,553,553,asgari ucreti belirleyenler  2 bin 825 lira 90 kurus ile sadece 1 ay gecinin anlinizdan opecegim   asgariucret,1,1,0
554,554,554,5 lt yag icin 1 gun calismaya hazir misin turkiyem asgariucret  httpstco1gvly77u4p,0,0,0
555,555,555,nasil koyduk yillar once secim gunu sonrasi duydum bu cumleyi irkildim bunu bana soyleyen gercekten kimin kime nasil koydugunu anlamamis asgariucret,0,0,0
556,556,556,asgariucret 2825 ₺ 90 kurus bu rakami belirleyen kisinin maasi 20000 ₺ soruyorum konusurken hic mi dunyadan haberiniz olmuyor dogalgaza 100₺ yukleyip 50₺ kullanabiliyorken yani yarisi vergiyken bu asgari tutari nasil belirleyebiliyorsunuz allah bildigi gibi yapsin sizi,1,1,0
557,557,557,ozel sektorde tas catlasin 10 zam yapilirken asgari ucrete 20nin uzerinde zam yapilmasi ile birlikte ozel sektor maaslari asgari ucrete bir tik daha yaklasmis oldu   2023te tek vatan tek bayrak tek millet ve tek maas hedefimize ulasacagiz gibi asgariucret  httpstcoqczuvd7ual,0,0,0
558,558,558,turkiye de asgariucret 2825 tl olarak aciklanirken ayni gun abd de issizlik destek rakamlari belirlendi   abd de issizlik maasi 1616 dolar ile 3216 arasi eyalete ve en son gelire gore belirleniyor  turkiye’de islilik maasi 379 bu gunun paritesiyle  httpstcopwirunyeqx,1,1,0
559,559,559,mansur yavasin 3100 tl asgari ucreti de tam sov chp farki 275 tl i̇sci sinifini hep birlikte somuruyorlar sendikalarin duzene hapsoldugu iscilerin orgutsuzlestirildigi duzende boyle olur talep gelirin de servetin de esit paylasimi bu da sosyalizmle mumkun asgariucret,0,0,0
560,560,560,devlet baba ne yapip etsin gidadangiyime kadar her seyi denetleyip kafasina gore zam yapilmasinin onune gecsin yoksa bi ise yaramayacak bu zam  asgariucret,0,0,0
